otuId	kingdom	phylum	class	order	family	genus	species
OTU_3115_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium	
OTU_3116_2017_08_17	k__Bacteria	p__GN02	c__BD1-5				
OTU_3117_2017_08_17	k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	f__Rhabdochlamydiaceae	g__Candidatus_Rhabdochlamydia	
OTU_3118_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter_towneri
OTU_3119_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__unclassified_Peptostreptococcaceae	s__Peptostreptococcaceae_bacterium_canine_oral_taxon_074
OTU_312_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Oribacterium	
OTU_3120_2017_08_17	k__Bacteria	p__Thermi	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	
OTU_3121_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium_prausnitzii
OTU_3122_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_aldenense
OTU_3123_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_saccharogumia
OTU_3124_2017_08_17	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Eubacterium	s__Eubacterium_dolichum
OTU_3125_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	
OTU_3126_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Clostridium	s__Clostridium_glycolicum
OTU_3127_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_iowae_695
OTU_3128_2017_08_17	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb			
OTU_3129_2017_08_17	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Allobaculum	
OTU_313_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae		
OTU_3130_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Shigella	s__Shigella_dysenteriae
OTU_3131_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._EGY-SOJ2
OTU_3132_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Parascardovia	
OTU_3134_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._Culture-57
OTU_3135_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Dehalobacteriaceae	g__Dehalobacterium	
OTU_3136_2017_08_17	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Coprobacillaceae	g__Catenibacterium	s__Catenibacterium_mitsuokai
OTU_3137_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Gluconobacter	
OTU_3138_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._BEY10
OTU_3139_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Coriobacteriales	f__Coriobacteriaceae	g__Adlercreutzia	
OTU_314_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_paralimentarius
OTU_3140_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Pseudonocardiaceae	g__Pseudonocardia	
OTU_3142_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	
OTU_3143_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_thermophilus
OTU_3145_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bartonellaceae		
OTU_3146_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_oroticum
OTU_3148_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Anaerosphaera	s__Anaerosphaera_aminiphila_DSM_21120
OTU_3149_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__unclassified_Peptostreptococcaceae	s__Peptostreptococcaceae_bacterium_SK031
OTU_315_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira	
OTU_3150_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_vulgatus
OTU_3151_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_sp._Mirounga_ES2774-NASSP4
OTU_3152_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Pediococcus	s__Pediococcus_acidilactici
OTU_3153_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
OTU_3154_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_3155_2017_08_17	k__Bacteria	p__Chloroflexi	c__TK17	o__S085			
OTU_3156_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_sp._M9-1
OTU_3157_2017_08_17	k__Bacteria	p__TM6	c__SJA-4				
OTU_3158_2017_08_17	k__Bacteria	p__Cyanobacteria	c__4C0d-2	o__MLE1-12			
OTU_3159_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__ambiguous_Flavobacteriaceae	
OTU_316_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._C9
OTU_3160_2017_08_17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia_sp._WSM4179
OTU_3161_2017_08_17	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales			
OTU_3162_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_canadense
OTU_3163_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_3164_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._Culture-57
OTU_3165_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_herbivorans
OTU_3168_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Scardovia	s__Scardovia_inopinata
OTU_3169_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	
OTU_3171_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella_aerofaciens
OTU_3173_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_hathewayi
OTU_3174_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium	s__Bifidobacterium_scardovii
OTU_3176_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Dermacoccaceae	g__Dermacoccus	
OTU_3177_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae		
OTU_3178_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pedobacter	
OTU_3179_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae		
OTU_318_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__unclassified_Peptostreptococcaceae	s__Peptostreptococcaceae_bacterium_canine_oral_taxon_074
OTU_3180_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus_jettensis
OTU_3181_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_salivarius
OTU_3182_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_caccae
OTU_3184_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._CRIB
OTU_3185_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Ruminococcus	
OTU_3187_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__Paenibacillus_lautus
OTU_3188_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	g__Thermoactinomyces	
OTU_319_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._619
OTU_3190_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Microlunatus	
OTU_3191_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__mitochondria		
OTU_3193_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._M_36
OTU_3195_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7		
OTU_3197_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	s__Ruminococcus_bromii
OTU_3198_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Anaerococcus	
OTU_3199_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__unclassified_Peptostreptococcaceae	s__Peptostreptococcaceae_bacterium_canine_oral_taxon_332
OTU_32_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium_prausnitzii
OTU_320_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Odoribacteraceae	g__Odoribacter	
OTU_3200_2017_08_17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15			
OTU_3201_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_pullorum
OTU_3204_2017_08_17	k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	f__Parachlamydiaceae	g__Parachlamydia	s__Parachlamydia_acanthamoebae
OTU_3205_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_iowae_695
OTU_3206_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Eubacterium	s__Eubacterium_yurii_subsp._yurii
OTU_3207_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_sp._LR5794
OTU_3208_2017_08_17	k__Bacteria	p__Fibrobacteres	c__Fibrobacteria	o__258ds10			
OTU_3209_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_vulgatus
OTU_321_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	
OTU_3210_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__Enterococcus_sp._MES2
OTU_3211_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_propionicum
OTU_3212_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	
OTU_3213_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Corynebacteriaceae	g__Corynebacterium	s__Corynebacterium_sp._SW56
OTU_3215_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium_prausnitzii
OTU_3216_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_vulgatus
OTU_3217_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_cellulosi
OTU_3218_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_clostridioforme
OTU_3219_2017_08_17	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45			
OTU_322_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae		
OTU_3220_2017_08_17	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__Gemmata_obscuriglobus
OTU_3222_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	g__Rothia	s__Rothia_mucilaginosa
OTU_3223_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_fermentum
OTU_3224_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Pediococcus	s__Pediococcus_acidilactici
OTU_3226_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium_prausnitzii
OTU_3227_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Caloramator	
OTU_3228_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	
OTU_3229_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Parascardovia	
OTU_323_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Megasphaera	s__Megasphaera_geminatus
OTU_3230_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	s__Haemophilus_parainfluenzae
OTU_3232_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	
OTU_3233_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__ACK-M1		
OTU_3234_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_yeatsii
OTU_3235_2017_08_17	k__Bacteria	p__Thermi	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	
OTU_3236_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Murdochiella	s__Murdochiella_asaccharolytica
OTU_3237_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_anginosus
OTU_3238_2017_08_17	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium_sp._CSL-7530
OTU_3239_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_sp._Phocoena_C-269
OTU_324_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._ID5
OTU_3240_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_conjunctivae
OTU_3243_2017_08_17	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium_nucleatum_subsp._polymorphum
OTU_3244_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Coxiellaceae	g__Rickettsiella	
OTU_3245_2017_08_17	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae	g__Candidatus_Solibacter	
OTU_3247_2017_08_17	k__Bacteria	p__TM6	c__SJA-4				
OTU_3248_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Spartobacteria	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Chthoniobacter	
OTU_3249_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Flexibacteraceae	g__Hymenobacter	
OTU_325_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Morganella	s__Morganella_morganii
OTU_3251_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__unclassified_Peptostreptococcaceae	s__Peptostreptococcaceae_bacterium_canine_oral_taxon_074
OTU_3252_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_salivarius
OTU_3253_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_rogosae
OTU_3255_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._6-30
OTU_3259_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	s__Haemophilus_parainfluenzae
OTU_326_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira	
OTU_3260_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._HPB-16
OTU_3261_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._4-2a
OTU_3263_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._6-22
OTU_3265_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_3266_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7		
OTU_3267_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_vulturii
OTU_3268_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_3269_2017_08_17	k__Bacteria	p__Fusobacteria	c__Fusobacteria	o__Fusobacteriales	f__Fusobacteriaceae	g__Cetobacterium	s__Cetobacterium_somerae
OTU_327_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Coriobacteriales	f__Coriobacteriaceae		
OTU_3270_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_3272_2017_08_17	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium_sp._CSL-7530
OTU_3274_2017_08_17	k__Bacteria	p__Cyanobacteria	c__Chloroplast	o__Stramenopiles			
OTU_3276_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_sphenisci
OTU_3277_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_sp._Phocoena_C-264-GEN
OTU_3278_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Coriobacteriales	f__Coriobacteriaceae	g__Adlercreutzia	
OTU_3279_2017_08_17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	g__Sutterella	
OTU_328_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Anaerostipes	
OTU_3281_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__mitochondria		
OTU_3282_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	s__Leuconostoc_garlicum
OTU_3283_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium_prausnitzii
OTU_3285_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_cottewii
OTU_3287_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__Enterococcus_faecium
OTU_3288_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	
OTU_3289_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Anaerococcus	s__Anaerococcus_hydrogenalis
OTU_329_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Catabacteriaceae		
OTU_3290_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_conjunctivae
OTU_3291_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_sp._Tilapia9
OTU_3293_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_nexile_DSM_1787
OTU_3294_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus_sp._M_27
OTU_3295_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	
OTU_3296_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	
OTU_3297_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Peptostreptococcus	s__Peptostreptococcus_sp._MDA2346-2
OTU_3298_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_gasseri_ATCC_33323
OTU_3299_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7		
OTU_33_2017_08_17	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Eubacterium	s__Eubacterium_dolichum
OTU_330_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Moryella	s__Moryella_indoligenes
OTU_3300_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_nexile_DSM_1787
OTU_3301_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinomycetales	o__Propionibacterineae	f__Propionibacteriaceae	g__Propionibacterium	s__Propionibacterium_sp._LG
OTU_3303_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_3304_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_3305_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae		
OTU_3307_2017_08_17	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Eubacterium	s__Eubacterium_dolichum
OTU_3309_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Asticcacaulis	s__Asticcacaulis_biprosthecium
OTU_331_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Paraprevotellaceae	g__Paraprevotella	
OTU_3310_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Marinilactibacillus	s__Marinilactibacillus_psychrotolerans
OTU_3311_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__unclassified_Peptostreptococcaceae	s__Peptostreptococcaceae_bacterium_canine_oral_taxon_074
